accuracy,loss,val_accuracy,val_loss
0.6095718145370483,1.3524301052093506,0.4699999988079071,1.6865659952163696
0.6826196312904358,1.2558207511901855,0.4399999976158142,1.6587413549423218
0.6246851682662964,1.3139710426330566,0.4300000071525574,1.6485490798950195
0.6599496006965637,1.303672194480896,0.44999998807907104,1.635667085647583
0.6448362469673157,1.2955725193023682,0.4300000071525574,1.6347479820251465
0.6826196312904358,1.2284469604492188,0.4399999976158142,1.61490797996521
0.6624684929847717,1.2968707084655762,0.46000000834465027,1.609931230545044
0.6549118161201477,1.2820197343826294,0.49000000953674316,1.599586844444275
0.6523929238319397,1.2399876117706299,0.47999998927116394,1.5801212787628174
0.6473551392555237,1.2837799787521362,0.5,1.5711119174957275
0.6523929238319397,1.231431007385254,0.49000000953674316,1.5638375282287598
0.6851385235786438,1.2059606313705444,0.49000000953674316,1.566336989402771
0.6171284914016724,1.252490520477295,0.5099999904632568,1.55350661277771
0.6775818467140198,1.1756404638290405,0.5099999904632568,1.5441954135894775
0.7204030156135559,1.121718168258667,0.49000000953674316,1.5147528648376465
0.7078085541725159,1.1247646808624268,0.49000000953674316,1.5178232192993164
0.738035261631012,1.072594404220581,0.5,1.5044032335281372
0.6775818467140198,1.1865302324295044,0.5,1.4954330921173096
0.6851385235786438,1.1480352878570557,0.5199999809265137,1.4801212549209595
0.7732997536659241,1.0071804523468018,0.5600000023841858,1.4384874105453491
0.6876574158668518,1.1732372045516968,0.5299999713897705,1.4364184141159058
0.7229219079017639,1.0731711387634277,0.47999998927116394,1.4493697881698608
0.7204030156135559,1.0399976968765259,0.5400000214576721,1.4306689500808716
0.6397984623908997,1.2865551710128784,0.5899999737739563,1.4091078042984009
0.6901763081550598,1.1716026067733765,0.550000011920929,1.4227901697158813
0.74055415391922,1.0427982807159424,0.5699999928474426,1.3980686664581299
0.748110830783844,0.994638204574585,0.5899999737739563,1.390480399131775
0.738035261631012,1.0499181747436523,0.5899999737739563,1.3789798021316528
0.7808564305305481,0.9818621277809143,0.6100000143051147,1.3725428581237793
0.745591938495636,1.0244805812835693,0.5799999833106995,1.3645005226135254
0.7783375382423401,0.9576593041419983,0.6200000047683716,1.3412716388702393
0.6826196312904358,1.0819661617279053,0.5600000023841858,1.340080738067627
0.7833753228187561,0.93582683801651,0.6000000238418579,1.337922215461731
0.738035261631012,0.98768150806427,0.6000000238418579,1.3616647720336914
0.6826196312904358,1.0632635354995728,0.6200000047683716,1.3239816427230835
0.758186399936676,0.9824087023735046,0.5799999833106995,1.328141689300537
0.7959697842597961,0.9372755289077759,0.5899999737739563,1.3210914134979248
0.8035264611244202,0.8897482752799988,0.5899999737739563,1.320204257965088
0.750629723072052,0.948745608329773,0.5799999833106995,1.3003720045089722
0.7909319996833801,0.9256524443626404,0.5600000023841858,1.2980225086212158
0.7909319996833801,0.8995137810707092,0.5699999928474426,1.297467827796936
0.8211587071418762,0.8615325093269348,0.5799999833106995,1.3000584840774536
0.8035264611244202,0.8463970422744751,0.5899999737739563,1.2669845819473267
0.7909319996833801,0.9024277925491333,0.6100000143051147,1.2681177854537964
0.7758186459541321,0.9363278746604919,0.6100000143051147,1.2639294862747192
0.8136020302772522,0.8597740530967712,0.6299999952316284,1.2343345880508423
0.8236775994300842,0.8132705688476562,0.6200000047683716,1.2467880249023438
0.7934508919715881,0.8913216590881348,0.6499999761581421,1.2249517440795898
0.760705292224884,0.8873874545097351,0.6299999952316284,1.2326672077178955
0.8337531685829163,0.8166612386703491,0.6299999952316284,1.2262742519378662
0.8362720608711243,0.8273583054542542,0.6200000047683716,1.2220100164413452
0.8236775994300842,0.775562584400177,0.6100000143051147,1.2257132530212402
0.8035264611244202,0.8283871412277222,0.6299999952316284,1.199446439743042
0.7884131073951721,0.8597451448440552,0.6499999761581421,1.212060809135437
0.8060453534126282,0.7880282998085022,0.6299999952316284,1.2073643207550049
0.8639798760414124,0.7293953895568848,0.6200000047683716,1.2005480527877808
0.8513854146003723,0.7527450323104858,0.6499999761581421,1.187231183052063
0.8513854146003723,0.7424765825271606,0.6399999856948853,1.1842941045761108
0.8387909531593323,0.7576057314872742,0.6499999761581421,1.1840254068374634
0.8715365529060364,0.7056560516357422,0.6600000262260437,1.1753718852996826
0.8362720608711243,0.7755514979362488,0.6399999856948853,1.1870474815368652
0.8085642457008362,0.792595386505127,0.6399999856948853,1.1965636014938354
0.8085642457008362,0.8383883833885193,0.6499999761581421,1.184158444404602
0.8312342762947083,0.7650150060653687,0.6299999952316284,1.1804333925247192
0.8413098454475403,0.7365341186523438,0.6600000262260437,1.177038550376892
0.7959697842597961,0.7786371111869812,0.6899999976158142,1.1644419431686401
0.8513854146003723,0.7196205854415894,0.6899999976158142,1.1366403102874756
0.8438287377357483,0.717465341091156,0.6600000262260437,1.1422847509384155
0.8715365529060364,0.7081266045570374,0.6800000071525574,1.130780816078186
0.8438287377357483,0.7762523293495178,0.6700000166893005,1.1283148527145386
0.9042820930480957,0.6498286128044128,0.6600000262260437,1.1442745923995972
0.8186398148536682,0.748862624168396,0.6499999761581421,1.1222670078277588
0.8765742778778076,0.6723693013191223,0.6499999761581421,1.1265435218811035
0.8916876316070557,0.6757729649543762,0.6499999761581421,1.108591914176941
0.7884131073951721,0.803708553314209,0.6600000262260437,1.1186444759368896
0.8186398148536682,0.7342128753662109,0.6499999761581421,1.1412254571914673
0.8236775994300842,0.7387210130691528,0.6399999856948853,1.125992774963379
0.8715365529060364,0.6759262084960938,0.6299999952316284,1.1293045282363892
0.9168765544891357,0.5989892482757568,0.6399999856948853,1.1128833293914795
0.8790931701660156,0.6793568134307861,0.6399999856948853,1.1187926530838013
0.8866498470306396,0.6508951187133789,0.6600000262260437,1.0997774600982666
